,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
192,2853,Berci,12.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,,,,,,,,
193,2852,Lucky,12.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,black,short,large,,,yes,yes,yes,yes,,both flat and garden
194,3493,Janek,1.25,male,Dachshund Mix,2019-09-28,2019-11-02,2019-10-06,black,short,small,,,yes,,,,,both flat and garden
195,2858,Boni,11.17,male,Golden Retriever,2019-01-01,2019-01-01,2019-10-11,golden,short,large,,,,,,,,
196,2862,Gray,6.17,male,Labrador Retriever,2019-02-21,2019-02-21,2019-10-11,yellow,short,large,,,,,,,,
197,2860,Bubuka,6.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,black,short,large,yes,,,,,,,
198,2854,Beni,11.17,male,Labrador Retriever,2019-01-01,2019-01-01,2019-10-11,yellow,short,large,,,,,,,,
199,2861,Erl,8.17,male,Labrador Retriever,2019-02-21,2019-02-21,2019-10-11,yellow,short,large,,,,,,,,
200,4425,Tlia,1.58,female,Pinscher Mix,2019-09-15,2019-09-15,2019-09-28,apricot,short,small,,,yes,,,,,both flat and garden
201,4420,Amarillys,0.67,male,German Shepherd Dog Mix,2019-08-24,2019-08-24,2019-09-28,black and brown,short,medium,,,yes,,yes,yes,,both flat and garden
202,4417,Latte,0.25,female,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,black,medium,medium,,,yes,,yes,yes,,both flat and garden
203,4404,Ronaldo,0.33,male,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
204,4440,Emmi,0.92,female,Unknown Mix,2019-08-11,2019-08-11,2019-09-28,black and brown,short,small,,,yes,,,,,both flat and garden
205,4406,Ramona,0.33,female,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
206,23623,,2.17,male,Staffordshire Terrier Mix,2019-09-22,2019-10-07,2019-09-24,striped,short,medium,no,,,,,,,
207,4441,Kyoko,1.25,male,Akita Mix,2019-09-10,2019-09-10,2019-09-28,striped,medium,large,,,yes,yes,,,yes,both flat and garden
208,3486,Hunor,1.25,male,Unknown Mix,2019-09-10,2019-09-10,2019-10-06,brown and white,short,medium,,,yes,,,,,both flat and garden
209,1024,Kaposvri Rme,0.33,male,Greyhound Mix,2019-10-04,2019-10-06,2019-10-05,striped,short,medium,,,yes,yes,,,,flat
210,1023,Kaposvri Jlia,0.33,female,Greyhound Mix,2019-10-04,2019-10-06,2019-10-05,striped,short,medium,,,yes,yes,,,,flat
211,2083,Elsa,2.33,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-27,brown,short,medium,yes,,,,,,,
212,937,Jaki,11.17,male,Unknown Mix,2019-09-26,2019-09-26,2019-09-26,red and white,medium,small,yes,yes,yes,,yes,yes,yes,flat
213,4411,Tonja,0.42,male,Unknown Mix,2019-09-13,2019-09-13,2019-09-28,black and white,short,small,,,yes,,yes,yes,,both flat and garden
214,23646,Robi,9.17,male,German Shepherd Dog Mix,2019-10-05,2019-10-05,2019-10-05,sable,medium,large,no,,,,,,,
215,4415,Melange,0.25,female,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,brown,medium,medium,,,yes,,yes,yes,,both flat and garden
216,4439,Andres,0.25,male,Unknown Mix,2019-09-18,2019-09-18,2019-09-28,black,short,small,,,yes,,yes,yes,,both flat and garden
217,4418,Capuccino,0.25,male,Unknown Mix,2019-09-21,2019-09-21,2019-09-28,black,medium,medium,,,yes,,yes,yes,,both flat and garden
218,2086,Lili,3.5,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-27,brown,short,large,yes,,,,,,,
219,4407,Zora,1.17,female,Unknown Mix,2019-08-05,2019-08-05,2019-09-28,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
220,1727,Sifoki Olvia,5.25,male,Jagd Terrier Mix,2019-09-01,2019-09-20,2019-09-19,apricot,short,medium,,yes,yes,yes,yes,yes,no,both flat and garden
221,4401,Diana,0.67,female,Unknown Mix,2019-08-24,2019-08-24,2019-09-15,black and brown,medium,small,,,yes,,,,,both flat and garden
222,3484,Folti,7.33,male,Fox Terrier Mix,2019-08-03,2019-08-03,2019-09-04,tricolor,wirehaired,medium,,,yes,,,yes,,garden
223,680,Rozi,3.25,female,Unknown Mix,2019-05-22,2019-05-22,2019-09-03,saddle back,short,large,yes,yes,yes,yes,yes,yes,,both flat and garden
224,23577,Pajti,6.92,male,Unknown Mix,2019-09-09,2019-09-24,2019-09-09,tricolor,short,medium,no,,,,,,,
225,1020,Esztergomi Dod,4.33,male,English Greyhound Mix,2019-09-17,2019-09-19,2019-09-19,black and white,short,large,yes,yes,yes,,yes,yes,no,flat
226,682,Hiro,1.67,female,Fox Terrier Mix,2019-09-01,2019-09-01,2019-09-21,brown and white,short,small,yes,yes,yes,yes,yes,yes,,both flat and garden
227,681,Kifli,11.75,female,Golden Retriever Mix,2019-07-19,2019-07-19,2019-09-03,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
228,23606,Foltos,5.17,male,Unknown Mix,2019-08-15,2019-08-30,2019-09-17,black and white,short,medium,yes,,,,,,,
229,4402,Bambi,0.75,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-15,brown,short,medium,,,yes,,,,,both flat and garden
230,3485,Imrus,0.58,male,Mudi Mix,2019-09-04,2019-10-12,2019-09-05,black,short,medium,,,yes,yes,yes,yes,,both flat and garden
231,2062,Lili,3.5,female,Cane Corso Mix,2019-08-08,2019-08-08,2019-09-06,brown,short,large,yes,,,,,,,
232,23607,Suba,6.17,male,Unknown Mix,2019-09-16,2019-10-01,2019-09-19,black,long,large,no,,,,,,,
233,2065,Elsa,2.33,female,Unknown Mix,2019-09-05,2019-09-05,2019-09-12,brown,short,medium,yes,,,,,,,
234,1724,Hejbbai Gymbr,2.08,female,Poodle Mix,2019-09-12,2019-09-12,2019-09-14,white,medium,small,yes,,yes,no,yes,yes,yes,flat
235,1716,jhartyni Puding,1.08,female,Staffordshire Terrier Mix,2019-09-05,2019-09-05,2019-09-05,yellow-brown,short,medium,yes,,yes,yes,yes,yes,no,both flat and garden
236,1019,Nagybajomi Boldizsr,5.92,male,Unknown Mix,2019-09-05,2019-09-17,2019-09-17,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,flat
237,4403,Pocak,0.42,male,Unknown Mix,2019-09-01,2019-09-01,2019-09-15,black,short,medium,,,yes,,yes,yes,,both flat and garden
238,3477,Huba,0.5,male,Unknown Mix,2019-08-07,2019-08-07,2019-09-04,brown,short,medium,,,yes,yes,yes,yes,yes,both flat and garden
239,1017,Gymri Barbi,1.5,female,Hungarian Greyhound Mix,2019-07-22,2019-08-01,2019-09-05,spotty,short,medium,yes,yes,yes,yes,,,,flat
240,1192,Argo,2.42,male,German Dog,2018-04-12,2018-04-12,2019-08-28,black,short,large,yes,,yes,yes,no,yes,,
241,4394,Anna,0.42,female,Unknown Mix,2019-08-03,2019-08-03,2019-08-22,black,short,medium,,,yes,,yes,yes,,both flat and garden
242,1692,Miskolci Minerva,1.67,female,German Shepherd Dog Mix,2019-08-23,2019-09-06,2019-08-23,brown,short,medium,yes,,yes,yes,yes,yes,no,both flat and garden
243,1189,Peter Parker,3.67,male,German Dog,2018-07-06,2018-07-06,2019-08-28,black,short,large,yes,,yes,,no,yes,,
244,4385,Oliver,2.33,male,Unknown Mix,2019-08-06,2019-08-06,2019-08-22,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
245,4397,Myles,1.0,male,Bulldog Mix,2019-07-16,2019-07-16,2019-09-02,black and white,short,small,,,yes,,yes,yes,,both flat and garden
246,1206,Borzi,17.58,male,Unknown Mix,2017-05-05,2017-05-05,2019-08-28,black and tan,short,small,yes,yes,yes,,yes,yes,,flat
247,1187,Momi,8.5,female,German Dog,2017-08-08,2017-08-08,2019-08-28,gray,short,large,yes,,yes,yes,yes,,,
248,2028,Lili,3.5,female,Cane Corso Mix,2019-07-08,2019-07-08,2019-08-12,brown,short,large,yes,,,,,,,
249,1198,Fitos,0.92,male,Unknown Mix,2019-03-14,2019-03-14,2019-08-28,black and tan,short,medium,,yes,yes,yes,no,yes,,flat
250,614,Datolya,1.75,female,German Shepherd Dog Mix,2019-08-20,2019-08-20,2019-08-26,apricot,medium,medium,yes,,yes,yes,yes,yes,,flat
251,1182,Gubanc,2.0,female,Unknown Mix,2017-12-30,2017-12-30,2019-08-28,saddle back,medium,medium,yes,yes,yes,yes,yes,yes,,
252,1200,Marci Papa,12.67,male,German Pointer,2018-06-19,2018-06-19,2019-08-28,brown and white,wirehaired,medium,yes,yes,yes,yes,yes,yes,,flat
253,23512,,10.25,male,German Shepherd Dog Mix,2019-08-16,2019-08-31,2019-08-16,saddle back,medium,large,no,,,,,,,
254,23541,,1.25,male,Unknown Mix,2019-08-28,2019-09-12,2019-08-28,black and tan,wirehaired,medium,no,,,,,,,
255,1197,Farsang,0.92,male,Unknown Mix,2019-03-02,2019-03-02,2019-08-28,black,short,medium,,yes,yes,yes,yes,yes,,flat
256,1212,Miske,2.25,male,Unknown Mix,2019-08-17,2019-08-17,2019-08-28,black and tan,medium,small,no,yes,yes,yes,yes,yes,,flat
257,1204,Vulpex,3.5,male,Unknown Mix,2018-04-15,2018-04-15,2019-08-28,brown and white,short,medium,yes,yes,yes,yes,yes,yes,,flat
258,1181,lis,9.92,male,Border Collie Mix,2019-08-04,2019-08-04,2019-08-28,black and white,medium,medium,yes,,yes,no,,,,both flat and garden
259,1202,regnne,11.42,female,Unknown Mix,2018-12-14,2018-12-14,2019-08-28,brown and white,medium,small,yes,yes,yes,yes,yes,yes,,flat
260,674,Pinocchio,4.08,male,Unknown Mix,2018-12-11,2018-12-11,2019-07-27,white,short,medium,yes,,yes,yes,yes,yes,no,
261,2435,Tamara,5.67,female,Unknown Mix,2018-02-03,2018-02-03,2019-08-01,saddle back,short,small,yes,,yes,yes,yes,yes,yes,both flat and garden
262,645,Zsirf,0.58,male,Unknown Mix,2019-04-20,2019-04-20,2019-07-20,spotty,short,medium,yes,,,,,,,
263,1004,Kunhegyesi Frodo,0.92,male,"Greyhound, Labrador Retriever Mix",2019-07-21,2019-07-24,2019-07-23,black,short,medium,yes,,yes,yes,,,,both flat and garden
264,931,Tibi,10.0,male,Dachshund Mix,2014-06-08,2014-07-01,2019-07-26,white,short,small,no,,yes,,yes,yes,,flat
265,668,Tdor,4.25,male,Dachshund Mix,2018-08-27,2018-08-27,2019-07-27,gray and black,wirehaired,small,yes,,yes,yes,yes,yes,,both flat and garden
266,4376,Caramell,0.92,male,Unknown Mix,2019-07-17,2019-07-17,2019-08-07,apricot,short,small,,,yes,,,,,both flat and garden
267,677,Mia,1.58,female,Unknown Mix,2019-06-23,2019-06-23,2019-07-27,striped,short,medium,yes,yes,yes,yes,yes,yes,no,both flat and garden
268,23399,,2.83,male,Unknown Mix,2019-07-15,2019-07-30,2019-07-15,yellow-brown,short,medium,no,,,,,,,
269,932,Folti_,3.0,male,"Dachshund, Fox Terrier Mix",2017-12-01,2018-01-20,2019-07-27,brown and white,short,small,yes,,yes,,yes,yes,,both flat and garden
270,671,Alma,9.92,female,Unknown Mix,2018-05-04,2018-05-04,2019-07-27,tricolor,short,medium,yes,,yes,yes,yes,yes,,
271,1005,Nagyatdi Palk,0.67,male,Greyhound Mix,2019-07-17,2019-07-24,2019-07-23,black,short,small,yes,,yes,yes,yes,yes,,flat
272,1676,Kunhegyesi Zserb,3.33,female,Dachshund Mix,2019-08-03,2019-08-03,2019-08-04,brown,short,small,yes,,yes,yes,yes,yes,no,flat
273,672,Dug,9.17,male,Pinscher Mix,2018-08-27,2018-08-27,2019-07-27,tricolor,short,small,yes,yes,yes,yes,yes,yes,,both flat and garden
274,678,Selli,8.42,female,Labrador Retriever Mix,2018-12-05,2018-12-05,2019-07-27,black,short,large,yes,,yes,yes,,,,garden
275,669,Bob,4.17,male,Unknown Mix,2019-04-17,2019-04-17,2019-07-27,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
276,673,Man,5.75,female,Chihuahua Mix,2018-08-27,2018-08-27,2019-07-27,tricolor,short,small,yes,yes,yes,yes,yes,yes,,both flat and garden
277,2434,Fles,7.25,female,Unknown Mix,2018-08-03,2018-08-03,2019-07-29,golden,short,medium,yes,,yes,yes,yes,,no,both flat and garden
278,675,Suba,2.17,male,"Chinese Shar-Pei, Dachshund, Fox Terrier Mix",2018-09-21,2018-09-21,2019-07-27,yellow-brown,wirehaired,small,,yes,yes,yes,yes,yes,yes,both flat and garden
279,679,Dme,8.42,male,Labrador Retriever Mix,2018-12-05,2018-12-05,2019-07-27,black,short,large,yes,,yes,yes,,,,garden
280,4355,Jeraldino,0.75,male,Unknown Mix,2019-07-07,2019-07-07,2019-07-13,black,short,small,,,yes,,yes,yes,,both flat and garden
281,3444,Dod,2.58,male,Unknown Mix,2019-05-29,2019-05-29,2019-07-02,red,medium,medium,,,yes,yes,,yes,,garden
282,4344,Monk,1.83,male,Unknown Mix,2019-06-23,2019-06-23,2019-07-13,black,short,medium,,,yes,,,,,both flat and garden
283,7893,Staffi,2.42,male,Staffordshire Terrier Mix,2019-07-06,2019-07-06,2019-07-06,yellow-brown,short,medium,,,yes,,yes,yes,,both flat and garden
284,2425,Kiki,9.17,female,Rottweiler Mix,2019-01-28,2019-01-28,2019-07-10,black and brown,short,large,yes,,yes,,yes,,,both flat and garden
285,4350,Kody,1.42,male,Dachshund Mix,2019-07-04,2019-07-04,2019-07-13,black and brown,short,small,,,yes,,yes,yes,,both flat and garden
286,3446,Fick,9.92,male,Dachshund Mix,2019-06-27,2019-08-03,2019-07-02,black and brown,short,small,,,yes,,yes,yes,,garden
287,1994,Lili,3.5,female,Cane Corso Mix,2019-06-01,2019-06-01,2019-07-05,brown,short,large,yes,,,,,,,
288,2419,Bella,1.42,female,Unknown Mix,2018-12-10,2018-12-10,2019-07-10,apricot,short,small,yes,,yes,yes,yes,,,both flat and garden
289,521,Kp,0.83,male,Unknown Mix,2019-05-08,2019-05-18,2019-07-09,brown,medium,medium,yes,,yes,yes,yes,yes,yes,
290,2428,Melody,1.67,female,Unknown Mix,2019-02-16,2019-02-16,2019-07-10,gray and black,short,large,yes,,yes,yes,yes,yes,yes,garden
291,1664,Nik,0.67,male,"Labrador Retriever, Poodle Mix",2019-11-18,2019-11-19,2019-07-15,white,long,medium,no,,yes,yes,yes,yes,,flat
292,4346,Galadriel,1.58,female,Staffordshire Terrier Mix,2019-03-05,2019-03-05,2019-07-13,brown and white,short,medium,yes,,yes,,yes,yes,,both flat and garden
293,2431,Rex,9.92,male,Unknown Mix,2019-06-30,2019-06-30,2019-07-10,black and brown,medium,large,yes,,yes,yes,yes,yes,yes,both flat and garden
294,2429,Mirtill,2.92,female,Unknown Mix,2019-02-20,2019-02-20,2019-07-10,brown and white,short,medium,yes,,yes,yes,yes,,no,both flat and garden
295,2424,Fruzsi,1.0,female,Unknown Mix,2019-02-03,2019-02-03,2019-07-10,black and brown,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
296,2430,Morg,6.5,male,Unknown Mix,2019-06-30,2019-06-30,2019-07-10,black,short,medium,yes,,yes,yes,no,yes,yes,garden
297,2427,Kugli,6.58,male,Unknown Mix,2019-02-15,2019-02-15,2019-07-10,brown and white,short,large,no,,yes,,,,,both flat and garden
298,1652,Dabasi Baltazr,3.33,male,Komondor,2019-06-29,2019-07-15,2019-07-03,white,long,large,yes,,yes,yes,no,no,no,both flat and garden
299,1659,Soroksri Kody,2.42,male,Unknown Mix,2019-07-08,2019-07-08,2019-07-11,striped,short,medium,no,,yes,yes,yes,yes,,both flat and garden
300,4337,Adonis,1.5,male,Dachshund Mix,2019-06-05,2019-06-05,2019-06-20,apricot,short,small,,,yes,,yes,yes,,both flat and garden
301,3438,Ding,1.92,male,Unknown Mix,2019-03-24,2019-03-24,2019-07-02,brown,short,medium,yes,,yes,,,,,garden
302,519,Kp,0.83,male,Unknown Mix,2019-05-08,2019-05-08,2019-07-01,brown,medium,medium,yes,,yes,yes,,,,
303,1643,csai Pamacs,2.42,male,Chinese Shar-Pei,2019-06-20,2019-06-20,2019-06-21,red,short,medium,no,,yes,yes,yes,yes,yes,flat
304,4340,Brill,2.5,female,Unknown Mix,2019-06-01,2019-06-01,2019-06-20,black and brown,short,medium,yes,,yes,,yes,yes,yes,both flat and garden
305,4335,Bogr,7.42,male,Unknown Mix,2019-06-15,2019-06-15,2019-06-20,black,short,medium,,,yes,,,,,both flat and garden
306,3440,Delma,3.67,female,Unknown Mix,2019-04-23,2019-04-23,2019-07-02,black and brown,short,medium,yes,,yes,,yes,,,garden
307,23261,Csutak,2.5,male,Unknown Mix,2019-06-05,2019-06-05,2019-06-05,black and white,short,medium,yes,,,,,,,
308,23339,Rex,11.42,male,German Shepherd Dog Mix,2019-06-28,2019-06-28,2019-06-28,sable,medium,large,no,,,,,,,
309,3442,Dme,2.58,male,Unknown Mix,2019-05-16,2019-05-16,2019-07-02,striped,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
310,3435,Lina,1.0,female,Unknown Mix,2019-05-29,2019-06-29,2019-06-04,black and white,short,medium,,,yes,yes,yes,,,garden
311,3443,Emma,3.58,female,Unknown Mix,2019-05-18,2019-05-18,2019-07-02,black and white,long,medium,yes,,yes,yes,,yes,,garden
312,4341,Blair,1.42,female,Staffordshire Terrier Mix,2019-06-01,2019-06-01,2019-06-20,striped,short,medium,yes,,yes,,yes,yes,,both flat and garden
313,1651,Albertirsai Flix,2.42,male,"Pekingese, Tibetan Spaniel Mix",2019-06-30,2019-07-15,2019-07-01,white,wirehaired,small,yes,,yes,yes,yes,yes,yes,flat
314,23305,Maci,11.42,female,Unknown Mix,2019-06-21,2019-06-21,2019-06-21,gray,medium,medium,no,,,,,,,
315,1002,Porcsalmai Grti,8.08,female,Greyhound Mix,2019-06-15,2019-06-17,2019-06-16,spotty,short,medium,yes,yes,yes,,yes,yes,,flat
316,1642,Inrcsi Mzes,4.42,male,Rottweiler Mix,2019-06-18,2019-06-18,2019-06-18,black and tan,short,medium,yes,,yes,yes,yes,yes,no,both flat and garden
317,611,Sid,2.5,male,German Shepherd Dog Mix,2018-10-10,2018-10-10,2019-06-28,black and tan,short,medium,yes,yes,,,,,,
318,4324,Pamacs,6.17,male,Unknown Mix,2019-06-06,2019-06-06,2019-06-08,apricot,long,medium,yes,,yes,,,,,both flat and garden
319,4330,Nicol,1.0,female,Unknown Mix,2019-06-15,2019-06-15,2019-06-20,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
320,4307,Haven,1.42,female,Unknown Mix,2019-05-11,2019-05-11,2019-05-19,apricot,short,small,yes,,yes,,,,,both flat and garden
321,3432,Dn,4.58,male,Unknown Mix,2019-05-22,2019-06-29,2019-05-29,black and brown,short,medium,,,yes,yes,,yes,,garden
322,607,Samuci,5.33,male,Dachshund Mix,2017-04-05,2017-04-05,2019-05-14,black and tan,medium,small,yes,yes,yes,yes,yes,yes,,flat
323,608,Thlia,3.0,female,Terrier Mix,2018-01-01,2018-01-01,2019-05-14,striped,short,small,yes,yes,yes,yes,yes,yes,,flat
324,994,Trkevei Gitta,2.5,female,Unknown Mix,2019-05-27,2019-06-03,2019-06-02,striped,short,medium,yes,,yes,,,,,both flat and garden
325,4308,Berger,1.42,male,Unknown Mix,2019-05-06,2019-05-06,2019-05-19,apricot,short,medium,,,yes,,yes,yes,,both flat and garden
326,4319,Kyd,1.33,male,Staffordshire Terrier Mix,2019-05-25,2019-05-25,2019-06-01,black and white,short,medium,,,yes,,,,,both flat and garden
327,1081,Preston,0.92,male,Unknown Mix,2019-03-08,2019-03-08,2019-05-12,black,medium,medium,,,yes,yes,yes,yes,,both flat and garden
328,4314,Morzsa,7.92,male,Dachshund Mix,2019-05-22,2019-05-22,2019-06-01,black,medium,small,,,yes,,,,,both flat and garden
329,1616,Dunavarsnyi Domin,4.08,male,Puli Mix,2019-01-13,2019-01-20,2019-05-24,black and white,wirehaired,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
330,997,Trkevei Zska,0.67,female,"Greyhound, Vizsla, Weimaraner Mix",2019-05-27,2019-05-27,2019-06-02,striped,short,small,yes,,,,,,,
331,983,Hajdsmsoni Brn,12.58,male,Hungarian Greyhound,2019-05-12,2019-05-31,2019-05-12,striped,short,medium,yes,,,,,,,
332,1080,Paris,0.92,female,Unknown Mix,2019-03-08,2019-03-08,2019-05-12,gray,medium,medium,,,yes,yes,yes,yes,,both flat and garden
333,4320,Logan,2.5,male,Unknown Mix,2019-05-23,2019-05-23,2019-06-01,black,short,medium,yes,,yes,,yes,yes,,both flat and garden
334,1621,csai Black Jack,1.33,male,Unknown Mix,2019-05-13,2019-05-13,2019-05-28,black,short,medium,yes,,yes,yes,yes,yes,no,both flat and garden
335,4316,Dominika,9.5,female,Dachshund Mix,2019-05-23,2019-05-23,2019-06-01,black and brown,short,small,,,yes,,,,,both flat and garden
336,986,Hajdszoboszli Titn,5.58,male,Greyhound Mix,2019-05-18,2019-06-30,2019-05-24,striped,short,medium,yes,,,,,,,
337,3426,Zorka,1.67,female,Unknown Mix,2019-04-09,2019-04-09,2019-05-18,white,short,medium,yes,,yes,yes,yes,yes,,flat
338,136,Colin,8.5,male,Scotch Collie,2019-05-11,2019-05-11,2019-05-25,tricolor,long,medium,yes,,yes,yes,yes,yes,no,both flat and garden
339,23242,,3.5,male,German Shepherd Dog Mix,2019-05-30,2019-06-14,2019-05-30,black,medium,medium,no,,,,,,,
340,1079,Carmen,0.83,female,Unknown Mix,2019-02-07,2019-02-07,2019-04-26,black,short,medium,,,yes,yes,yes,yes,yes,both flat and garden
341,1589,Felspakonyi Boxi,1.08,male,Siberian Husky Mix,2019-04-24,2019-04-24,2019-04-24,gray and white,short,medium,yes,,yes,yes,yes,yes,yes,both flat and garden
342,23166,Zeusz,2.58,male,Unknown Mix,2019-05-07,2019-05-07,2019-05-07,yellow-brown,short,medium,no,,,,,,,
343,904,Pilla,11.17,female,Unknown Mix,2013-12-30,2013-11-20,2019-05-09,black,short,medium,no,,yes,,yes,yes,,both flat and garden
344,871,e,11.75,female,Unknown Mix,2013-11-12,2013-12-20,2019-04-27,black,medium,medium,no,,yes,,yes,yes,,both flat and garden
345,865,Arzn,11.75,female,Unknown Mix,2013-10-13,2013-11-20,2019-04-13,saddle back,short,medium,yes,,yes,,yes,yes,,both flat and garden
346,512,Kormi,2.58,male,Unknown Mix,2019-04-28,2019-04-28,2019-05-10,black,short,medium,yes,,yes,yes,,,,
347,23170,,2.58,male,Unknown Mix,2019-05-08,2019-05-23,2019-05-08,yellow-brown,short,medium,no,,,,,,,
348,864,Adl,10.33,female,Unknown Mix,2013-10-13,2013-11-20,2019-04-13,black and brown,short,small,,,yes,,yes,yes,,both flat and garden
349,1169,Borzas,2.58,male,Unknown Mix,2018-12-12,2018-12-12,2019-05-02,gray,long,medium,,yes,yes,yes,yes,yes,,flat
350,866,Baileys,7.92,female,Unknown Mix,2013-10-13,2013-11-20,2019-04-13,black,medium,medium,yes,,yes,,yes,yes,,
351,870,Csimbk,7.75,male,Puli Mix,2013-10-13,2013-11-20,2019-04-14,black,long,medium,no,,yes,,yes,yes,,both flat and garden
352,873,Paca_,9.17,male,Unknown Mix,2013-10-13,2013-12-20,2019-04-30,white,wirehaired,medium,no,,yes,,yes,yes,,both flat and garden
353,4303,Abby,1.58,female,German Shepherd Dog Mix,2019-05-11,2019-05-11,2019-05-11,brown,short,medium,yes,,yes,,,,,both flat and garden
354,1592,Wolfi,1.75,male,Unknown Mix,2019-04-30,2019-05-02,2019-05-01,yellow-brown,medium,medium,yes,,yes,yes,yes,yes,yes,garden
355,891,Rike,11.92,female,German Shepherd Dog Mix,2013-08-22,2013-10-05,2019-05-07,black and brown,short,medium,yes,,yes,,yes,yes,,both flat and garden
356,510,Tibi,3.58,male,Unknown Mix,2019-05-07,2019-05-07,2019-05-10,apricot,short,medium,,,yes,yes,,,,
357,978,Csengersimai Pamilla,7.58,female,Greyhound Mix,2019-04-16,2019-04-30,2019-04-23,spotty,short,medium,yes,,yes,,,,,flat
358,868,Bimbi,7.17,female,Dachshund Mix,2013-10-13,2013-11-20,2019-04-14,black,short,small,yes,,yes,,yes,yes,,both flat and garden
